feature,shap_importance,compartment,feature_type
Nuclei_Texture_InverseDifferenceMoment_Mito_5_03_256,0.002073247567958398,Nuclei,Texture
Cytoplasm_Texture_SumAverage_RNA_5_02_256,0.002072647711486622,Cytoplasm,Texture
Nuclei_Texture_InverseDifferenceMoment_ER_10_00_256,0.002071051860818573,Nuclei,Texture
Nuclei_Texture_Correlation_DNA_10_03_256,0.0020707899775879923,Nuclei,Texture
Cells_Correlation_K_Mito_AGP,0.0020706945915091118,Cells,Correlation
Cells_Texture_DifferenceEntropy_DNA_10_00_256,0.0020702976607987825,Cells,Texture
Cytoplasm_Intensity_UpperQuartileIntensity_AGP,0.0020697077786046847,Cytoplasm,Intensity
Cytoplasm_Texture_SumAverage_AGP_3_00_256,0.0020693421609446106,Cytoplasm,Texture
Cytoplasm_RadialDistribution_FracAtD_Mito_3of4,0.0020666259419054507,Cytoplasm,RadialDistribution
Cytoplasm_Texture_Variance_DNA_5_00_256,0.0020637094514261533,Cytoplasm,Texture
Nuclei_Texture_Entropy_DNA_10_00_256,0.002062857397278484,Nuclei,Texture
Cells_Texture_DifferenceEntropy_DNA_5_02_256,0.0020623069460270925,Cells,Texture
Cytoplasm_Texture_Variance_RNA_3_00_256,0.002062238900543889,Cytoplasm,Texture
Nuclei_AreaShape_Perimeter,0.0020619724996504374,Nuclei,AreaShape
Cytoplasm_Texture_AngularSecondMoment_RNA_10_01_256,0.002061329521753318,Cytoplasm,Texture
Cytoplasm_Texture_Contrast_Mito_5_02_256,0.0020607337049399835,Cytoplasm,Texture
Nuclei_Texture_Entropy_ER_5_00_256,0.0020596182562907677,Nuclei,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_5of20,0.0020588247113482792,Cells,RadialDistribution
Nuclei_Texture_Variance_Mito_3_00_256,0.002055920621953971,Nuclei,Texture
Cells_RadialDistribution_FracAtD_AGP_2of4,0.002055727694995377,Cells,RadialDistribution
Cells_Texture_DifferenceEntropy_DNA_5_01_256,0.002054800221158075,Cells,Texture
Cells_Intensity_MaxIntensity_DNA,0.0020530552932119203,Cells,Intensity
Nuclei_Texture_Contrast_DNA_3_00_256,0.002052166431151688,Nuclei,Texture
Nuclei_Texture_Contrast_DNA_3_03_256,0.0020520506734361074,Nuclei,Texture
Nuclei_Texture_Entropy_Mito_3_01_256,0.0020507172614114616,Nuclei,Texture
Nuclei_Texture_Contrast_Mito_5_00_256,0.002050395727398739,Nuclei,Texture
Nuclei_Texture_Variance_DNA_10_02_256,0.002049785544290249,Nuclei,Texture
Cytoplasm_Texture_SumAverage_AGP_3_01_256,0.002046836196480269,Cytoplasm,Texture
Cytoplasm_Texture_Correlation_RNA_3_01_256,0.002044721093874874,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceVariance_Mito_10_03_256,0.0020363148912994284,Cytoplasm,Texture
Cytoplasm_Texture_SumAverage_AGP_10_00_256,0.0020333205605441306,Cytoplasm,Texture
Nuclei_Texture_SumVariance_DNA_3_02_256,0.002032818930643511,Nuclei,Texture
Cells_RadialDistribution_MeanFrac_RNA_3of4,0.002026181016499322,Cells,RadialDistribution
Nuclei_Granularity_2_DNA,0.002025570031375017,Nuclei,Granularity
Cytoplasm_Texture_Contrast_ER_10_02_256,0.0020252649109482133,Cytoplasm,Texture
Nuclei_Texture_Contrast_Mito_3_03_256,0.002025112749033724,Nuclei,Texture
Nuclei_Texture_DifferenceVariance_AGP_5_02_256,0.002022510201890587,Nuclei,Texture
Nuclei_Correlation_K_AGP_DNA,0.0020224144748023525,Nuclei,Correlation
Cytoplasm_Texture_Variance_ER_5_02_256,0.002021219731187947,Cytoplasm,Texture
Cells_Neighbors_NumberOfNeighbors_Adjacent,0.002021034700997656,Cells,Neighbors
Nuclei_Texture_InfoMeas1_ER_5_03_256,0.002019750648172963,Nuclei,Texture
Cytoplasm_Granularity_4_AGP,0.0020192482661098307,Cytoplasm,Granularity
Cells_Texture_DifferenceEntropy_DNA_10_02_256,0.0020175626974897956,Cells,Texture
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_19of20,0.002016404988119445,Cytoplasm,RadialDistribution
Cells_Texture_InfoMeas1_ER_5_00_256,0.0020129905768460177,Cells,Texture
Cells_Texture_InfoMeas2_RNA_10_00_256,0.002012615600547828,Cells,Texture
Cytoplasm_Texture_SumVariance_ER_10_02_256,0.0020113153482114805,Cytoplasm,Texture
Nuclei_Texture_Entropy_DNA_3_03_256,0.0020104128578376343,Nuclei,Texture
Nuclei_Texture_InfoMeas2_Mito_10_00_256,0.0020101648370057642,Nuclei,Texture
Nuclei_AreaShape_Zernike_0_0,0.002009957314619117,Nuclei,AreaShape
Cytoplasm_Granularity_2_AGP,0.002009722898356066,Cytoplasm,Granularity
Cells_Granularity_3_AGP,0.002009169950145276,Cells,Granularity
Cytoplasm_Correlation_K_ER_AGP,0.0020082646368324015,Cytoplasm,Correlation
Cells_Texture_Correlation_Mito_10_00_256,0.0020065767040276634,Cells,Texture
Cytoplasm_Texture_DifferenceEntropy_ER_3_02_256,0.0020044091441975198,Cytoplasm,Texture
Nuclei_Texture_SumAverage_ER_3_03_256,0.0020039297881469663,Nuclei,Texture
Cells_AreaShape_Zernike_1_1,0.0020023370127224944,Cells,AreaShape
Cytoplasm_Texture_Entropy_DNA_5_02_256,0.0019993398938407026,Cytoplasm,Texture
Cells_Texture_Correlation_Mito_5_00_256,0.0019992090466465534,Cells,Texture
Nuclei_Texture_Contrast_DNA_10_02_256,0.001998172719987841,Nuclei,Texture
Cells_Correlation_K_ER_AGP,0.001996459463173648,Cells,Correlation
Cells_Texture_Correlation_ER_10_02_256,0.001992435732822092,Cells,Texture
Cytoplasm_Texture_Correlation_RNA_5_01_256,0.001991823611564801,Cytoplasm,Texture
Nuclei_Texture_InverseDifferenceMoment_Mito_5_01_256,0.001991588774878567,Nuclei,Texture
Nuclei_Texture_SumAverage_ER_5_03_256,0.0019908565802779776,Nuclei,Texture
Cells_Texture_DifferenceVariance_Mito_10_01_256,0.0019888972409327316,Cells,Texture
Nuclei_Neighbors_FirstClosestObjectNumber_1,0.0019853858176793436,Nuclei,Neighbors
Cytoplasm_Texture_InfoMeas1_RNA_3_01_256,0.0019850409532344722,Cytoplasm,Texture
Nuclei_Texture_SumVariance_Mito_10_01_256,0.0019845819662649383,Nuclei,Texture
Nuclei_Texture_SumEntropy_AGP_5_01_256,0.001983101987898408,Nuclei,Texture
Nuclei_Intensity_MADIntensity_ER,0.0019817907565032196,Nuclei,Intensity
Nuclei_Texture_Correlation_Mito_5_00_256,0.0019811211074349036,Nuclei,Texture
Cytoplasm_Texture_Contrast_ER_10_03_256,0.0019790105969410172,Cytoplasm,Texture
Cytoplasm_Texture_Contrast_RNA_5_02_256,0.001978234747474963,Cytoplasm,Texture
Nuclei_Texture_Entropy_Mito_3_02_256,0.0019774572153827257,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_ER_10_01_256,0.0019766609519345888,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_RNA_5_03_256,0.0019761534689132533,Cytoplasm,Texture
Nuclei_Texture_Variance_Mito_3_01_256,0.001975450168174575,Nuclei,Texture
Cells_Texture_InfoMeas1_Mito_10_01_256,0.0019742076007241848,Cells,Texture
Cytoplasm_Granularity_14_DNA,0.00196988687540787,Cytoplasm,Granularity
Nuclei_Texture_DifferenceEntropy_Mito_3_02_256,0.0019682351692193022,Nuclei,Texture
Cells_Texture_InverseDifferenceMoment_ER_10_02_256,0.0019673091771047826,Cells,Texture
Cytoplasm_Texture_SumAverage_RNA_5_01_256,0.0019662659510660367,Cytoplasm,Texture
Cytoplasm_Correlation_Overlap_DNA_Mito,0.0019658961217958546,Cytoplasm,Correlation
Cells_Texture_InfoMeas2_Mito_10_02_256,0.001963624237916,Cells,Texture
Nuclei_Texture_Entropy_AGP_5_02_256,0.0019626598996858643,Nuclei,Texture
Nuclei_Texture_SumVariance_Mito_3_00_256,0.0019606376738270878,Nuclei,Texture
Nuclei_Granularity_6_Mito,0.001960242226325915,Nuclei,Granularity
Cells_Texture_InfoMeas2_DNA_10_03_256,0.0019589095675265917,Cells,Texture
Nuclei_Correlation_K_AGP_ER,0.0019577784723852736,Nuclei,Correlation
Cells_RadialDistribution_RadialCV_mito_tubeness_9of20,0.0019561131226198216,Cells,RadialDistribution
Nuclei_Granularity_15_Mito,0.0019554997400804755,Nuclei,Granularity
Cells_Texture_DifferenceVariance_RNA_3_01_256,0.001954958973437897,Cells,Texture
Nuclei_Texture_DifferenceVariance_AGP_10_01_256,0.001954725012931574,Nuclei,Texture
Cytoplasm_AreaShape_Zernike_2_0,0.0019526251525141041,Cytoplasm,AreaShape
Cytoplasm_RadialDistribution_FracAtD_Mito_4of4,0.001951724202247403,Cytoplasm,RadialDistribution
Cells_RadialDistribution_FracAtD_Mito_2of4,0.0019516770064001321,Cells,RadialDistribution
Cells_RadialDistribution_FracAtD_mito_tubeness_10of16,0.0019516548707594796,Cells,RadialDistribution
Cells_Intensity_StdIntensityEdge_DNA,0.0019510847705532797,Cells,Intensity
Cytoplasm_Texture_Correlation_Mito_3_02_256,0.0019502922949322964,Cytoplasm,Texture
Nuclei_Intensity_UpperQuartileIntensity_ER,0.0019502201810139143,Nuclei,Intensity
Cytoplasm_Correlation_K_Mito_DNA,0.0019487768845647224,Cytoplasm,Correlation
Nuclei_Texture_Variance_Mito_10_00_256,0.0019487001044555135,Nuclei,Texture
Cells_Correlation_K_Mito_DNA,0.0019458148081282292,Cells,Correlation
Nuclei_Texture_SumAverage_DNA_10_00_256,0.0019455613919646046,Nuclei,Texture
Nuclei_Texture_InverseDifferenceMoment_ER_10_03_256,0.0019427795659690413,Nuclei,Texture
Cytoplasm_Texture_Correlation_Mito_3_00_256,0.0019377747030271816,Cytoplasm,Texture
Nuclei_Granularity_12_DNA,0.0019365172130242823,Nuclei,Granularity
Nuclei_Texture_SumVariance_AGP_5_00_256,0.001935564648743561,Nuclei,Texture
Nuclei_Texture_Entropy_AGP_3_03_256,0.0019342424607631462,Nuclei,Texture
Cytoplasm_Texture_Variance_ER_5_01_256,0.0019334062394149702,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas2_ER_10_01_256,0.0019328621972142302,Cytoplasm,Texture
Nuclei_Texture_SumVariance_Mito_3_01_256,0.001929525085372786,Nuclei,Texture
Nuclei_Correlation_K_DNA_ER,0.0019293791709476084,Nuclei,Correlation
Nuclei_Texture_InfoMeas1_AGP_5_03_256,0.0019277923909872437,Nuclei,Texture
Nuclei_Texture_Entropy_ER_10_03_256,0.001927780782087731,Nuclei,Texture
Cytoplasm_Texture_Variance_ER_3_03_256,0.0019269306511858174,Cytoplasm,Texture
Cells_Correlation_Correlation_AGP_Mito,0.0019268097254670075,Cells,Correlation
Nuclei_Texture_InverseDifferenceMoment_RNA_10_03_256,0.0019255893216801009,Nuclei,Texture
Nuclei_Texture_InfoMeas2_RNA_10_03_256,0.0019255869538444262,Nuclei,Texture
Nuclei_Texture_DifferenceVariance_AGP_10_03_256,0.0019248659140742217,Nuclei,Texture
Cells_Texture_InfoMeas1_DNA_5_01_256,0.0019241620469776016,Cells,Texture
Nuclei_Texture_SumVariance_DNA_10_02_256,0.0019240136026305013,Nuclei,Texture
Nuclei_Texture_SumAverage_ER_10_01_256,0.0019222776644632436,Nuclei,Texture
Cells_RadialDistribution_FracAtD_Mito_4of4,0.0019187848596006266,Cells,RadialDistribution
Nuclei_Texture_Correlation_Mito_5_02_256,0.0019124994864978362,Nuclei,Texture
Cells_Granularity_15_Mito,0.0019114727172044306,Cells,Granularity
Cytoplasm_Texture_SumAverage_RNA_3_03_256,0.0019100438859563189,Cytoplasm,Texture
Cytoplasm_Intensity_LowerQuartileIntensity_Mito,0.0019093599387789643,Cytoplasm,Intensity
Nuclei_Texture_InfoMeas2_RNA_10_02_256,0.001907067389781462,Nuclei,Texture
Nuclei_Texture_InverseDifferenceMoment_AGP_3_02_256,0.00190635219172691,Nuclei,Texture
Nuclei_Texture_DifferenceVariance_AGP_3_02_256,0.0019047661062463054,Nuclei,Texture
Nuclei_Texture_SumAverage_ER_3_00_256,0.001902822989307294,Nuclei,Texture
Cytoplasm_Texture_Variance_RNA_10_00_256,0.001902623921923805,Cytoplasm,Texture
Nuclei_Texture_Entropy_Mito_5_01_256,0.0019009279810208162,Nuclei,Texture
Cytoplasm_RadialDistribution_FracAtD_ER_1of4,0.0018984707128609963,Cytoplasm,RadialDistribution
Nuclei_Texture_SumVariance_DNA_3_03_256,0.0018965357805635515,Nuclei,Texture
Nuclei_Texture_DifferenceVariance_AGP_10_00_256,0.00189474372753466,Nuclei,Texture
Cytoplasm_AreaShape_BoundingBoxMinimum_X,0.0018928435645180538,Cytoplasm,AreaShape
Cytoplasm_Granularity_13_RNA,0.0018927737217973117,Cytoplasm,Granularity
Nuclei_Texture_SumEntropy_Mito_5_03_256,0.00189223236962919,Nuclei,Texture
Cells_Texture_InverseDifferenceMoment_AGP_3_02_256,0.001890078208338569,Cells,Texture
Nuclei_Texture_InverseDifferenceMoment_RNA_10_00_256,0.0018896037366461574,Nuclei,Texture
Cells_Texture_Correlation_Mito_5_01_256,0.0018894490999342192,Cells,Texture
Nuclei_Texture_Correlation_DNA_3_03_256,0.0018882434950085424,Nuclei,Texture
Nuclei_Texture_InfoMeas1_DNA_5_01_256,0.0018871352719984965,Nuclei,Texture
Cells_RadialDistribution_RadialCV_AGP_1of4,0.0018870076030647657,Cells,RadialDistribution
Nuclei_Granularity_1_AGP,0.0018861120765931057,Nuclei,Granularity
Nuclei_Texture_Contrast_AGP_10_01_256,0.0018854016988968526,Nuclei,Texture
Nuclei_Correlation_K_ER_AGP,0.0018828048618057178,Nuclei,Correlation
Nuclei_Texture_SumVariance_Mito_10_00_256,0.0018805357047416951,Nuclei,Texture
Nuclei_Texture_SumVariance_Mito_5_01_256,0.0018790458048735153,Nuclei,Texture
Cells_RadialDistribution_FracAtD_mito_tubeness_3of20,0.0018768350572697403,Cells,RadialDistribution
Cytoplasm_Texture_Correlation_ER_10_00_256,0.0018756902729260868,Cytoplasm,Texture
Nuclei_Texture_SumEntropy_DNA_3_01_256,0.00187296500001269,Nuclei,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_16of16,0.0018722220703940755,Cells,RadialDistribution
Nuclei_Texture_SumEntropy_Mito_3_03_256,0.0018718394926677969,Nuclei,Texture
Nuclei_Texture_InfoMeas2_Mito_10_01_256,0.0018699830915491994,Nuclei,Texture
Cytoplasm_Texture_SumAverage_AGP_5_01_256,0.0018692109021230864,Cytoplasm,Texture
Nuclei_Intensity_MADIntensity_Mito,0.0018685998793515474,Nuclei,Intensity
Nuclei_Texture_Variance_Mito_3_03_256,0.0018675266459117015,Nuclei,Texture
Nuclei_Texture_SumAverage_ER_3_01_256,0.0018674954189087398,Nuclei,Texture
Nuclei_Granularity_10_RNA,0.0018672138191569891,Nuclei,Granularity
Cells_Texture_InfoMeas1_RNA_3_00_256,0.0018667574445862555,Cells,Texture
Nuclei_Texture_Contrast_DNA_5_00_256,0.0018655075260072148,Nuclei,Texture
Cells_Granularity_12_Mito,0.0018645486794720714,Cells,Granularity
Cytoplasm_Texture_SumAverage_RNA_5_00_256,0.0018644032008264082,Cytoplasm,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_10of20,0.001864135387256413,Cells,RadialDistribution
Nuclei_Texture_Entropy_Mito_3_03_256,0.0018618324465803327,Nuclei,Texture
Cytoplasm_Texture_DifferenceVariance_AGP_10_02_256,0.0018617750517920025,Cytoplasm,Texture
Cells_Texture_InfoMeas2_AGP_10_00_256,0.0018612401181910953,Cells,Texture
Cells_Intensity_MaxIntensityEdge_ER,0.0018561306269319696,Cells,Intensity
Nuclei_Granularity_13_DNA,0.0018559167489625647,Nuclei,Granularity
Nuclei_Texture_Variance_Mito_10_01_256,0.001848817224443857,Nuclei,Texture
Cytoplasm_Texture_SumVariance_ER_10_01_256,0.0018467859243797389,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas1_DNA_5_02_256,0.001844180443388593,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_Mito_10_00_256,0.0018432817597931717,Cytoplasm,Texture
Nuclei_Texture_InfoMeas2_Mito_5_03_256,0.0018428174012141037,Nuclei,Texture
Cytoplasm_Texture_Contrast_Mito_10_01_256,0.0018416860305400665,Cytoplasm,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_10of16,0.0018414955829887602,Cells,RadialDistribution
Cells_Granularity_7_ER,0.0018414063405050132,Cells,Granularity
Cells_Texture_Correlation_Mito_3_01_256,0.0018391694642819598,Cells,Texture
Cells_Correlation_RWC_ER_DNA,0.0018363659818325167,Cells,Correlation
Nuclei_Texture_Entropy_ER_3_02_256,0.001836083500051505,Nuclei,Texture
Cells_Texture_Correlation_DNA_10_00_256,0.0018343679504219577,Cells,Texture
Nuclei_Texture_Entropy_ER_3_03_256,0.0018342185720965582,Nuclei,Texture
Nuclei_Texture_InfoMeas2_DNA_5_01_256,0.0018327376623289687,Nuclei,Texture
Nuclei_Texture_Contrast_Mito_3_00_256,0.0018285305054866643,Nuclei,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_8of16,0.0018279595713725678,Cells,RadialDistribution
Cells_Texture_InfoMeas1_RNA_10_03_256,0.0018270784362409487,Cells,Texture
Nuclei_AreaShape_Zernike_7_1,0.0018268804071599983,Nuclei,AreaShape
Cells_RadialDistribution_RadialCV_mito_tubeness_1of16,0.0018237800837960095,Cells,RadialDistribution
Cytoplasm_Texture_DifferenceEntropy_DNA_5_02_256,0.0018231191088748995,Cytoplasm,Texture
Nuclei_Correlation_K_ER_DNA,0.0018201101913187553,Nuclei,Correlation
Cells_Texture_DifferenceVariance_RNA_5_01_256,0.0018189647072488567,Cells,Texture
Nuclei_Texture_DifferenceVariance_AGP_3_01_256,0.0018186607117637063,Nuclei,Texture
Cells_RadialDistribution_FracAtD_RNA_2of4,0.0018175069349464527,Cells,RadialDistribution
Cytoplasm_Texture_SumAverage_RNA_10_00_256,0.0018173013830866174,Cytoplasm,Texture
Nuclei_Texture_SumVariance_AGP_3_00_256,0.0018170991657981566,Nuclei,Texture
Cells_Texture_InfoMeas1_DNA_5_03_256,0.0018157991078650022,Cells,Texture
Cells_Texture_InfoMeas1_RNA_10_02_256,0.0018131216160340304,Cells,Texture
Nuclei_Granularity_7_ER,0.0018108192139646105,Nuclei,Granularity
Nuclei_Texture_Entropy_ER_5_02_256,0.0018106092917319725,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_AGP_10_02_256,0.0018103361940198478,Cytoplasm,Texture
Nuclei_Texture_SumEntropy_DNA_5_01_256,0.001810217126996057,Nuclei,Texture
Cytoplasm_Texture_Variance_RNA_5_01_256,0.0018100778135703877,Cytoplasm,Texture
Nuclei_Texture_DifferenceEntropy_Mito_5_02_256,0.0018097889410533493,Nuclei,Texture
Cells_Correlation_Correlation_Mito_RNA,0.0018079702396581914,Cells,Correlation
Cytoplasm_Texture_Variance_RNA_10_02_256,0.0018063616576338452,Cytoplasm,Texture
Cytoplasm_Texture_Variance_ER_3_01_256,0.0018062953588170265,Cytoplasm,Texture
Nuclei_Texture_Entropy_Mito_3_00_256,0.0018055114402393104,Nuclei,Texture
Nuclei_Correlation_K_AGP_RNA,0.001802243266383162,Nuclei,Correlation
Nuclei_RadialDistribution_RadialCV_AGP_1of4,0.0018022250179936755,Nuclei,RadialDistribution
Nuclei_Texture_InfoMeas2_Mito_10_02_256,0.0018019814497529296,Nuclei,Texture
Nuclei_Texture_SumVariance_ER_10_01_256,0.001798924221388266,Nuclei,Texture
Nuclei_Texture_Entropy_DNA_3_02_256,0.0017986548139223098,Nuclei,Texture
Nuclei_Texture_Contrast_ER_3_03_256,0.0017977241309407484,Nuclei,Texture
Cytoplasm_Intensity_MassDisplacement_ER,0.0017976277555658677,Cytoplasm,Intensity
Cytoplasm_Correlation_K_Mito_AGP,0.0017967414542675085,Cytoplasm,Correlation
Cytoplasm_AreaShape_Zernike_8_4,0.0017964889624688242,Cytoplasm,AreaShape
Cytoplasm_Texture_Contrast_DNA_5_01_256,0.001795485655727264,Cytoplasm,Texture
Cytoplasm_Texture_Variance_Mito_10_01_256,0.0017945236740862518,Cytoplasm,Texture
Cytoplasm_AreaShape_Zernike_8_0,0.0017896297030841066,Cytoplasm,AreaShape
Nuclei_Correlation_RWC_DNA_ER,0.0017891472932855582,Nuclei,Correlation
Nuclei_Texture_Variance_Mito_10_02_256,0.0017888448338947325,Nuclei,Texture
Nuclei_Texture_Variance_DNA_3_00_256,0.001785791163659139,Nuclei,Texture
Cytoplasm_Texture_DifferenceVariance_Mito_10_01_256,0.0017850443742619454,Cytoplasm,Texture
Nuclei_Intensity_MaxIntensityEdge_ER,0.0017841874878753775,Nuclei,Intensity
Nuclei_Texture_InverseDifferenceMoment_Mito_3_03_256,0.001783910289234752,Nuclei,Texture
Nuclei_Texture_SumEntropy_Mito_3_00_256,0.0017811731703685446,Nuclei,Texture
Nuclei_Texture_Entropy_DNA_3_00_256,0.001779987980938001,Nuclei,Texture
Cells_Texture_Contrast_DNA_5_03_256,0.0017794444862439768,Cells,Texture
Nuclei_Texture_SumAverage_ER_5_00_256,0.0017794021505479966,Nuclei,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_1of20,0.001779072535719024,Cells,RadialDistribution
Nuclei_Texture_Entropy_ER_3_00_256,0.0017768596870895894,Nuclei,Texture
Nuclei_Intensity_MinIntensity_DNA,0.0017762201568984892,Nuclei,Intensity
Nuclei_Texture_SumEntropy_DNA_3_00_256,0.0017760431328705246,Nuclei,Texture
Cells_RadialDistribution_RadialCV_ER_1of4,0.0017752257110052077,Cells,RadialDistribution
Nuclei_RadialDistribution_RadialCV_RNA_4of4,0.001774926146317739,Nuclei,RadialDistribution
Cytoplasm_Texture_InfoMeas2_ER_3_01_256,0.001774633719125112,Cytoplasm,Texture
Cells_Texture_DifferenceVariance_RNA_3_02_256,0.0017735094596823078,Cells,Texture
Cytoplasm_Texture_SumVariance_RNA_10_03_256,0.001772966416402986,Cytoplasm,Texture
Cytoplasm_Granularity_6_ER,0.0017721767827710469,Cytoplasm,Granularity
Cytoplasm_Texture_SumAverage_RNA_5_03_256,0.0017719955481308195,Cytoplasm,Texture
Cytoplasm_Texture_Entropy_DNA_3_01_256,0.001771006568960729,Cytoplasm,Texture
Nuclei_Texture_Variance_Mito_5_00_256,0.0017701646564299673,Nuclei,Texture
Nuclei_Texture_InverseDifferenceMoment_ER_3_00_256,0.0017696950735989958,Nuclei,Texture
Cytoplasm_Granularity_12_Mito,0.0017695030524581463,Cytoplasm,Granularity
Nuclei_AreaShape_MaxFeretDiameter,0.0017680369479577557,Nuclei,AreaShape
Cells_Granularity_7_AGP,0.0017678530406763976,Cells,Granularity
Cells_Texture_InverseDifferenceMoment_AGP_3_03_256,0.0017662990565544792,Cells,Texture
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_14of16,0.0017650210979822337,Cytoplasm,RadialDistribution
Cytoplasm_Granularity_7_RNA,0.0017649429825334145,Cytoplasm,Granularity
Nuclei_Texture_DifferenceEntropy_ER_10_03_256,0.001764268405900761,Nuclei,Texture
Nuclei_Texture_SumEntropy_ER_3_03_256,0.001764232353182576,Nuclei,Texture
Nuclei_Texture_InverseDifferenceMoment_ER_5_01_256,0.0017616172761855914,Nuclei,Texture
Cytoplasm_Texture_Contrast_RNA_5_01_256,0.0017610345582072893,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas2_Mito_10_00_256,0.0017594118582616959,Cytoplasm,Texture
Nuclei_Correlation_RWC_DNA_Mito,0.0017584150638621004,Nuclei,Correlation
Cells_Intensity_IntegratedIntensityEdge_Mito,0.0017581508641524124,Cells,Intensity
Nuclei_Texture_DifferenceEntropy_RNA_10_02_256,0.0017575839771390228,Nuclei,Texture
Cytoplasm_Granularity_2_Mito,0.0017567596305847085,Cytoplasm,Granularity
Nuclei_Correlation_Correlation_AGP_DNA,0.0017561936529818922,Nuclei,Correlation
Cells_RadialDistribution_RadialCV_mito_tubeness_3of20,0.0017561819285037928,Cells,RadialDistribution
Nuclei_AreaShape_MinorAxisLength,0.0017555960085558452,Nuclei,AreaShape
Nuclei_Texture_SumEntropy_DNA_3_02_256,0.0017554926914635871,Nuclei,Texture
Cytoplasm_Intensity_MinIntensityEdge_AGP,0.0017551116598354254,Cytoplasm,Intensity
Nuclei_Texture_Variance_Mito_3_02_256,0.0017531718252108215,Nuclei,Texture
Cytoplasm_Texture_SumVariance_ER_5_03_256,0.0017515128594979095,Cytoplasm,Texture
Nuclei_Granularity_4_Mito,0.0017506960065553098,Nuclei,Granularity
Nuclei_Correlation_Correlation_Mito_RNA,0.0017486128268592437,Nuclei,Correlation
Nuclei_Granularity_3_Mito,0.0017468464306044293,Nuclei,Granularity
Nuclei_Texture_SumEntropy_AGP_5_02_256,0.0017467779107339864,Nuclei,Texture
Nuclei_Texture_Variance_Mito_5_01_256,0.0017459537481045117,Nuclei,Texture
Nuclei_Texture_DifferenceVariance_AGP_3_00_256,0.0017456004561037324,Nuclei,Texture
Cytoplasm_Texture_DifferenceVariance_AGP_3_02_256,0.001744967288177577,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_Mito_10_01_256,0.0017441488781748506,Cytoplasm,Texture
Nuclei_Texture_Correlation_ER_3_03_256,0.0017440207307403658,Nuclei,Texture
Nuclei_Texture_InfoMeas2_AGP_3_03_256,0.0017432056371996752,Nuclei,Texture
Cytoplasm_Granularity_6_AGP,0.0017429424801619982,Cytoplasm,Granularity
Cytoplasm_Texture_Variance_RNA_3_02_256,0.0017420092982501955,Cytoplasm,Texture
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_12of20,0.0017419032971806052,Cytoplasm,RadialDistribution
Nuclei_Texture_DifferenceEntropy_RNA_10_00_256,0.001741457529717861,Nuclei,Texture
Cells_Intensity_UpperQuartileIntensity_AGP,0.0017408437148839896,Cells,Intensity
Cytoplasm_Texture_Variance_Mito_10_03_256,0.001740325003380089,Cytoplasm,Texture
Cytoplasm_Correlation_K_ER_RNA,0.0017396735202438712,Cytoplasm,Correlation
Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.0017388681053125766,Cytoplasm,RadialDistribution
Nuclei_Granularity_13_Mito,0.0017385756391896784,Nuclei,Granularity
Nuclei_Texture_Entropy_AGP_3_02_256,0.0017384551096880127,Nuclei,Texture
Cells_Texture_InfoMeas2_Mito_10_01_256,0.0017383109549252496,Cells,Texture
Cells_AreaShape_BoundingBoxMinimum_X,0.0017376678823243959,Cells,AreaShape
Cytoplasm_RadialDistribution_FracAtD_RNA_2of4,0.0017373961686098483,Cytoplasm,RadialDistribution
Nuclei_Texture_Contrast_ER_5_03_256,0.0017371333323951278,Nuclei,Texture
Cells_Texture_InverseDifferenceMoment_ER_10_00_256,0.0017361627350952144,Cells,Texture
Nuclei_Texture_DifferenceEntropy_Mito_3_03_256,0.0017356589272336416,Nuclei,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_12of20,0.001733341476800823,Cells,RadialDistribution
Cells_Texture_InfoMeas1_AGP_3_03_256,0.0017323009086144987,Cells,Texture
Cytoplasm_Texture_Entropy_DNA_3_00_256,0.001731258201665956,Cytoplasm,Texture
Nuclei_AreaShape_Zernike_8_0,0.001728342399946996,Nuclei,AreaShape
Cells_RadialDistribution_RadialCV_DNA_1of4,0.0017273488205838865,Cells,RadialDistribution
Nuclei_Texture_InfoMeas1_AGP_10_02_256,0.0017273455985975618,Nuclei,Texture
Nuclei_Texture_SumAverage_ER_5_01_256,0.0017271280978301158,Nuclei,Texture
